Date_Time,year,month,day,hour,week,day_of_week,weekday_,Consumption,quarter,holiday,holiday_indicator,1_hour_before,168_hour_before,2_hour_before,72_hour_before,96_hour_before
2018-12-15 18:00:00,2018,12,15,18,49,6,True,6.75,4,True,1,5.37,5.11,9.1,4.84,4.68
2018-12-15 19:00:00,2018,12,15,19,49,6,True,6.39,4,True,1,6.75,4.82,5.37,4.79,4.5
2018-12-15 20:00:00,2018,12,15,20,49,6,True,4.46,4,True,1,6.39,7.93,6.75,4.61,4.69
2018-12-15 21:00:00,2018,12,15,21,49,6,True,4.53,4,True,1,4.46,8.41,6.39,4.51,4.76
2018-12-15 22:00:00,2018,12,15,22,49,6,True,4.62,4,True,1,4.53,5.79,4.46,4.77,4.58
2018-12-15 23:00:00,2018,12,15,23,49,6,True,4.63,4,True,1,4.62,4.74,4.53,4.4,4.42
2018-12-16 00:00:00,2018,12,16,00,50,0,True,4.47,4,True,1,4.63,4.45,4.62,4.31,4.4
2018-12-16 01:00:00,2018,12,16,01,50,0,True,4.45,4,True,1,4.47,4.4,4.63,4.32,4.29
2018-12-16 02:00:00,2018,12,16,02,50,0,True,4.72,4,True,1,4.45,4.43,4.47,4.33,4.28
2018-12-16 03:00:00,2018,12,16,03,50,0,True,4.52,4,True,1,4.72,4.58,4.45,4.31,4.28
2018-12-16 04:00:00,2018,12,16,04,50,0,True,4.73,4,True,1,4.52,4.42,4.72,4.35,4.34
2018-12-16 05:00:00,2018,12,16,05,50,0,True,4.44,4,True,1,4.73,4.34,4.52,4.49,3.75
2018-12-16 06:00:00,2018,12,16,06,50,0,True,4.49,4,True,1,4.44,4.45,4.73,4.39,4.58
2018-12-16 07:00:00,2018,12,16,07,50,0,True,4.6,4,True,1,4.49,4.54,4.44,4.69,4.63
2018-12-16 08:00:00,2018,12,16,08,50,0,True,4.79,4,True,1,4.6,6.02,4.49,4.59,7.22
2018-12-16 09:00:00,2018,12,16,09,50,0,True,4.09,4,True,1,4.79,10.11,4.6,3.37,8.76
2018-12-16 10:00:00,2018,12,16,10,50,0,True,3.01,4,True,1,4.09,3.28,4.79,3.05,6.72
2018-12-16 11:00:00,2018,12,16,11,50,0,True,5.07,4,True,1,3.01,6.76,4.09,9.24,9.05
2018-12-16 12:00:00,2018,12,16,12,50,0,True,8.26,4,True,1,5.07,12.29,3.01,7.26,17.56
2018-12-16 13:00:00,2018,12,16,13,50,0,True,4.8,4,True,1,8.26,10.62,5.07,15.77,6.82
2018-12-16 14:00:00,2018,12,16,14,50,0,True,11.49,4,True,1,4.8,12.69,8.26,12.35,3.46
2018-12-16 15:00:00,2018,12,16,15,50,0,True,16.76,4,True,1,11.49,15.59,4.8,10.15,3.24
2018-12-16 16:00:00,2018,12,16,16,50,0,True,6.12,4,True,1,16.76,8.08,11.49,3.9,3.93
2018-12-16 17:00:00,2018,12,16,17,50,0,True,8.08,4,True,1,6.12,7.9,16.76,7.43,4.94
2018-12-16 18:00:00,2018,12,16,18,50,0,True,10.99,4,True,1,8.08,14.67,6.12,10.94,4.84
2018-12-16 19:00:00,2018,12,16,19,50,0,True,7.27,4,True,1,10.99,15.81,8.08,9.56,4.79
2018-12-16 20:00:00,2018,12,16,20,50,0,True,12.14,4,True,1,7.27,9.14,10.99,5.29,4.61
2018-12-16 21:00:00,2018,12,16,21,50,0,True,24.47,4,True,1,12.14,16.01,7.27,7.69,4.51
2018-12-16 22:00:00,2018,12,16,22,50,0,True,20.21,4,True,1,24.47,14.52,12.14,7.58,4.77
2018-12-16 23:00:00,2018,12,16,23,50,0,True,10.13,4,True,1,20.21,5.12,24.47,4.57,4.4
2018-12-17 00:00:00,2018,12,17,00,50,1,False,5.31,4,False,0,10.13,4.43,20.21,4.45,4.31
2018-12-17 01:00:00,2018,12,17,01,50,1,False,5.07,4,False,0,5.31,4.45,10.13,4.36,4.32
2018-12-17 02:00:00,2018,12,17,02,50,1,False,4.94,4,False,0,5.07,4.4,5.31,4.37,4.33
2018-12-17 03:00:00,2018,12,17,03,50,1,False,5.01,4,False,0,4.94,4.4,5.07,4.46,4.31
2018-12-17 04:00:00,2018,12,17,04,50,1,False,5.18,4,False,0,5.01,4.38,4.94,4.3,4.35
2018-12-17 05:00:00,2018,12,17,05,50,1,False,5.57,4,False,0,5.18,4.51,5.01,4.48,4.49
2018-12-17 06:00:00,2018,12,17,06,50,1,False,5.67,4,False,0,5.57,4.37,5.18,4.37,4.39
2018-12-17 07:00:00,2018,12,17,07,50,1,False,5.61,4,False,0,5.67,4.67,5.57,4.69,4.69
2018-12-17 08:00:00,2018,12,17,08,50,1,False,5.24,4,False,0,5.61,4.57,5.67,4.65,4.59
2018-12-17 09:00:00,2018,12,17,09,50,1,False,3.96,4,False,0,5.24,3.47,5.61,3.64,3.37
2018-12-17 10:00:00,2018,12,17,10,50,1,False,4.18,4,False,0,3.96,3.2,5.24,3.22,3.05
2018-12-17 11:00:00,2018,12,17,11,50,1,False,17.3,4,False,0,4.18,3.01,3.96,3.34,9.24
2018-12-17 12:00:00,2018,12,17,12,50,1,False,22.75,4,False,0,17.3,3.07,4.18,3.45,7.26
2018-12-17 13:00:00,2018,12,17,13,50,1,False,17.77,4,False,0,22.75,3.3,17.3,3.29,15.77
2018-12-17 14:00:00,2018,12,17,14,50,1,False,25.89,4,False,0,17.77,3.37,22.75,7.09,12.35
2018-12-17 15:00:00,2018,12,17,15,50,1,False,19.51,4,False,0,25.89,3.12,17.77,8.87,10.15
2018-12-17 16:00:00,2018,12,17,16,50,1,False,8.3,4,False,0,19.51,3.89,25.89,6.42,3.9
2018-12-17 17:00:00,2018,12,17,17,50,1,False,8.64,4,False,0,8.3,12.89,19.51,4.89,7.43
2018-12-17 18:00:00,2018,12,17,18,50,1,False,19.38,4,False,0,8.64,21.27,8.3,4.75,10.94
2018-12-17 19:00:00,2018,12,17,19,50,1,False,12.27,4,False,0,19.38,10.12,8.64,5.0,9.56
2018-12-17 20:00:00,2018,12,17,20,50,1,False,10.23,4,False,0,12.27,6.78,19.38,7.52,5.29
2018-12-17 21:00:00,2018,12,17,21,50,1,False,15.6,4,False,0,10.23,4.93,12.27,16.42,7.69
2018-12-17 22:00:00,2018,12,17,22,50,1,False,20.72,4,False,0,15.6,10.34,10.23,7.09,7.58
2018-12-17 23:00:00,2018,12,17,23,50,1,False,6.78,4,False,0,20.72,4.32,15.6,4.66,4.57
2018-12-18 00:00:00,2018,12,18,00,50,2,False,5.93,4,False,0,6.78,4.29,20.72,4.43,4.45
2018-12-18 01:00:00,2018,12,18,01,50,2,False,5.82,4,False,0,5.93,4.33,6.78,4.35,4.36
2018-12-18 02:00:00,2018,12,18,02,50,2,False,5.73,4,False,0,5.82,4.3,5.93,4.27,4.37
2018-12-18 03:00:00,2018,12,18,03,50,2,False,5.8,4,False,0,5.73,4.28,5.82,4.33,4.46
2018-12-18 04:00:00,2018,12,18,04,50,2,False,5.74,4,False,0,5.8,4.33,5.73,4.29,4.3
2018-12-18 05:00:00,2018,12,18,05,50,2,False,5.6,4,False,0,5.74,4.41,5.8,4.57,4.48
2018-12-18 06:00:00,2018,12,18,06,50,2,False,5.47,4,False,0,5.6,4.38,5.74,4.27,4.37
2018-12-18 07:00:00,2018,12,18,07,50,2,False,6.08,4,False,0,5.47,4.42,5.6,4.33,4.69
2018-12-18 08:00:00,2018,12,18,08,50,2,False,5.95,4,False,0,6.08,4.51,5.47,5.83,4.65
2018-12-18 09:00:00,2018,12,18,09,50,2,False,4.94,4,False,0,5.95,3.6,6.08,11.42,3.64
2018-12-18 10:00:00,2018,12,18,10,50,2,False,4.38,4,False,0,4.94,3.08,5.95,8.74,3.22
2018-12-18 11:00:00,2018,12,18,11,50,2,False,7.08,4,False,0,4.38,3.09,4.94,5.38,3.34
2018-12-18 12:00:00,2018,12,18,12,50,2,False,12.4,4,False,0,7.08,3.24,4.38,7.04,3.45
2018-12-18 13:00:00,2018,12,18,13,50,2,False,5.88,4,False,0,12.4,8.02,7.08,6.84,3.29
2018-12-18 14:00:00,2018,12,18,14,50,2,False,13.74,4,False,0,5.88,9.72,12.4,5.32,7.09
2018-12-18 15:00:00,2018,12,18,15,50,2,False,16.73,4,False,0,13.74,6.49,5.88,9.92,8.87
2018-12-18 16:00:00,2018,12,18,16,50,2,False,6.73,4,False,0,16.73,4.23,13.74,9.1,6.42
2018-12-18 17:00:00,2018,12,18,17,50,2,False,6.26,4,False,0,6.73,4.95,16.73,5.37,4.89
2018-12-18 18:00:00,2018,12,18,18,50,2,False,6.54,4,False,0,6.26,4.68,6.73,6.75,4.75
2018-12-18 19:00:00,2018,12,18,19,50,2,False,6.29,4,False,0,6.54,4.5,6.26,6.39,5.0
2018-12-18 20:00:00,2018,12,18,20,50,2,False,6.09,4,False,0,6.29,4.69,6.54,4.46,7.52
2018-12-18 21:00:00,2018,12,18,21,50,2,False,5.87,4,False,0,6.09,4.76,6.29,4.53,16.42
2018-12-18 22:00:00,2018,12,18,22,50,2,False,6.03,4,False,0,5.87,4.58,6.09,4.62,7.09
2018-12-18 23:00:00,2018,12,18,23,50,2,False,5.83,4,False,0,6.03,4.42,5.87,4.63,4.66
2018-12-19 00:00:00,2018,12,19,00,50,3,False,5.89,4,False,0,5.83,4.4,6.03,4.47,4.43
2018-12-19 01:00:00,2018,12,19,01,50,3,False,5.82,4,False,0,5.89,4.29,5.83,4.45,4.35
2018-12-19 02:00:00,2018,12,19,02,50,3,False,5.89,4,False,0,5.82,4.28,5.89,4.72,4.27
2018-12-19 03:00:00,2018,12,19,03,50,3,False,5.97,4,False,0,5.89,4.28,5.82,4.52,4.33
2018-12-19 04:00:00,2018,12,19,04,50,3,False,5.98,4,False,0,5.97,4.34,5.89,4.73,4.29
2018-12-19 05:00:00,2018,12,19,05,50,3,False,5.8,4,False,0,5.98,3.75,5.97,4.44,4.57
2018-12-19 06:00:00,2018,12,19,06,50,3,False,5.96,4,False,0,5.8,4.58,5.98,4.49,4.27
2018-12-19 07:00:00,2018,12,19,07,50,3,False,6.16,4,False,0,5.96,4.63,5.8,4.6,4.33
2018-12-19 08:00:00,2018,12,19,08,50,3,False,6.19,4,False,0,6.16,7.22,5.96,4.79,5.83
2018-12-19 09:00:00,2018,12,19,09,50,3,False,4.99,4,False,0,6.19,8.76,6.16,4.09,11.42
2018-12-19 10:00:00,2018,12,19,10,50,3,False,4.59,4,False,0,4.99,6.72,6.19,3.01,8.74
2018-12-19 11:00:00,2018,12,19,11,50,3,False,6.63,4,False,0,4.59,9.05,4.99,5.07,5.38
2018-12-19 12:00:00,2018,12,19,12,50,3,False,10.38,4,False,0,6.63,17.56,4.59,8.26,7.04
2018-12-19 13:00:00,2018,12,19,13,50,3,False,11.85,4,False,0,10.38,6.82,6.63,4.8,6.84
2018-12-19 14:00:00,2018,12,19,14,50,3,False,11.24,4,False,0,11.85,3.46,10.38,11.49,5.32
2018-12-19 15:00:00,2018,12,19,15,50,3,False,22.32,4,False,0,11.24,3.24,11.85,16.76,9.92
2018-12-19 16:00:00,2018,12,19,16,50,3,False,13.21,4,False,0,22.32,3.93,11.24,6.12,9.1
2018-12-19 17:00:00,2018,12,19,17,50,3,False,6.49,4,False,0,13.21,4.94,22.32,8.08,5.37
2018-12-19 18:00:00,2018,12,19,18,50,3,False,6.23,4,False,0,6.49,4.84,13.21,10.99,6.75
2018-12-19 19:00:00,2018,12,19,19,50,3,False,6.16,4,False,0,6.23,4.79,6.49,7.27,6.39
2018-12-19 20:00:00,2018,12,19,20,50,3,False,5.82,4,False,0,6.16,4.61,6.23,12.14,4.46
2018-12-19 21:00:00,2018,12,19,21,50,3,False,8.31,4,False,0,5.82,4.51,6.16,24.47,4.53
2018-12-19 22:00:00,2018,12,19,22,50,3,False,11.85,4,False,0,8.31,4.77,5.82,20.21,4.62
2018-12-19 23:00:00,2018,12,19,23,50,3,False,6.13,4,False,0,11.85,4.4,8.31,10.13,4.63
2018-12-20 00:00:00,2018,12,20,00,50,4,False,5.43,4,False,0,6.13,4.31,11.85,5.31,4.47
2018-12-20 01:00:00,2018,12,20,01,50,4,False,5.08,4,False,0,5.43,4.32,6.13,5.07,4.45
2018-12-20 02:00:00,2018,12,20,02,50,4,False,5.04,4,False,0,5.08,4.33,5.43,4.94,4.72
2018-12-20 03:00:00,2018,12,20,03,50,4,False,5.03,4,False,0,5.04,4.31,5.08,5.01,4.52
2018-12-20 04:00:00,2018,12,20,04,50,4,False,4.86,4,False,0,5.03,4.35,5.04,5.18,4.73
2018-12-20 05:00:00,2018,12,20,05,50,4,False,4.96,4,False,0,4.86,4.49,5.03,5.57,4.44
2018-12-20 06:00:00,2018,12,20,06,50,4,False,4.76,4,False,0,4.96,4.39,4.86,5.67,4.49
2018-12-20 07:00:00,2018,12,20,07,50,4,False,4.94,4,False,0,4.76,4.69,4.96,5.61,4.6
2018-12-20 08:00:00,2018,12,20,08,50,4,False,4.88,4,False,0,4.94,4.59,4.76,5.24,4.79
2018-12-20 09:00:00,2018,12,20,09,50,4,False,4.02,4,False,0,4.88,3.37,4.94,3.96,4.09
2018-12-20 10:00:00,2018,12,20,10,50,4,False,3.35,4,False,0,4.02,3.05,4.88,4.18,3.01
2018-12-20 11:00:00,2018,12,20,11,50,4,False,6.01,4,False,0,3.35,9.24,4.02,17.3,5.07
2018-12-20 12:00:00,2018,12,20,12,50,4,False,8.18,4,False,0,6.01,7.26,3.35,22.75,8.26
2018-12-20 13:00:00,2018,12,20,13,50,4,False,3.59,4,False,0,8.18,15.77,6.01,17.77,4.8
2018-12-20 14:00:00,2018,12,20,14,50,4,False,9.87,4,False,0,3.59,12.35,8.18,25.89,11.49
2018-12-20 15:00:00,2018,12,20,15,50,4,False,17.7,4,False,0,9.87,10.15,3.59,19.51,16.76
2018-12-20 16:00:00,2018,12,20,16,50,4,False,24.69,4,False,0,17.7,3.9,9.87,8.3,6.12
2018-12-20 17:00:00,2018,12,20,17,50,4,False,21.12,4,False,0,24.69,7.43,17.7,8.64,8.08
2018-12-20 18:00:00,2018,12,20,18,50,4,False,27.51,4,False,0,21.12,10.94,24.69,19.38,10.99
2018-12-20 19:00:00,2018,12,20,19,50,4,False,22.88,4,False,0,27.51,9.56,21.12,12.27,7.27
2018-12-20 20:00:00,2018,12,20,20,50,4,False,8.93,4,False,0,22.88,5.29,27.51,10.23,12.14
2018-12-20 21:00:00,2018,12,20,21,50,4,False,6.16,4,False,0,8.93,7.69,22.88,15.6,24.47
2018-12-20 22:00:00,2018,12,20,22,50,4,False,13.24,4,False,0,6.16,7.58,8.93,20.72,20.21
2018-12-20 23:00:00,2018,12,20,23,50,4,False,6.39,4,False,0,13.24,4.57,6.16,6.78,10.13
2018-12-21 00:00:00,2018,12,21,00,50,5,False,6.03,4,False,0,6.39,4.45,13.24,5.93,5.31
2018-12-21 01:00:00,2018,12,21,01,50,5,False,5.86,4,False,0,6.03,4.36,6.39,5.82,5.07
2018-12-21 02:00:00,2018,12,21,02,50,5,False,5.66,4,False,0,5.86,4.37,6.03,5.73,4.94
2018-12-21 03:00:00,2018,12,21,03,50,5,False,5.71,4,False,0,5.66,4.46,5.86,5.8,5.01
2018-12-21 04:00:00,2018,12,21,04,50,5,False,5.64,4,False,0,5.71,4.3,5.66,5.74,5.18
2018-12-21 05:00:00,2018,12,21,05,50,5,False,5.73,4,False,0,5.64,4.48,5.71,5.6,5.57
2018-12-21 06:00:00,2018,12,21,06,50,5,False,5.36,4,False,0,5.73,4.37,5.64,5.47,5.67
2018-12-21 07:00:00,2018,12,21,07,50,5,False,5.41,4,False,0,5.36,4.69,5.73,6.08,5.61
2018-12-21 08:00:00,2018,12,21,08,50,5,False,7.37,4,False,0,5.41,4.65,5.36,5.95,5.24
2018-12-21 09:00:00,2018,12,21,09,50,5,False,16.01,4,False,0,7.37,3.64,5.41,4.94,3.96
2018-12-21 10:00:00,2018,12,21,10,50,5,False,11.15,4,False,0,16.01,3.22,7.37,4.38,4.18
2018-12-21 11:00:00,2018,12,21,11,50,5,False,13.97,4,False,0,11.15,3.34,16.01,7.08,17.3
2018-12-21 12:00:00,2018,12,21,12,50,5,False,20.13,4,False,0,13.97,3.45,11.15,12.4,22.75
2018-12-21 13:00:00,2018,12,21,13,50,5,False,8.46,4,False,0,20.13,3.29,13.97,5.88,17.77
2018-12-21 14:00:00,2018,12,21,14,50,5,False,8.57,4,False,0,8.46,7.09,20.13,13.74,25.89
2018-12-21 15:00:00,2018,12,21,15,50,5,False,16.23,4,False,0,8.57,8.87,8.46,16.73,19.51
2018-12-21 16:00:00,2018,12,21,16,50,5,False,8.37,4,False,0,16.23,6.42,8.57,6.73,8.3
2018-12-21 17:00:00,2018,12,21,17,50,5,False,14.25,4,False,0,8.37,4.89,16.23,6.26,8.64
2018-12-21 18:00:00,2018,12,21,18,50,5,False,18.2,4,False,0,14.25,4.75,8.37,6.54,19.38
2018-12-21 19:00:00,2018,12,21,19,50,5,False,13.85,4,False,0,18.2,5.0,14.25,6.29,12.27
2018-12-21 20:00:00,2018,12,21,20,50,5,False,6.41,4,False,0,13.85,7.52,18.2,6.09,10.23
2018-12-21 21:00:00,2018,12,21,21,50,5,False,6.16,4,False,0,6.41,16.42,13.85,5.87,15.6
2018-12-21 22:00:00,2018,12,21,22,50,5,False,6.12,4,False,0,6.16,7.09,6.41,6.03,20.72
2018-12-21 23:00:00,2018,12,21,23,50,5,False,6.08,4,False,0,6.12,4.66,6.16,5.83,6.78
2018-12-22 00:00:00,2018,12,22,00,50,6,True,5.86,4,True,1,6.08,4.43,6.12,5.89,5.93
2018-12-22 01:00:00,2018,12,22,01,50,6,True,5.25,4,True,1,5.86,4.35,6.08,5.82,5.82
2018-12-22 02:00:00,2018,12,22,02,50,6,True,5.21,4,True,1,5.25,4.27,5.86,5.89,5.73
2018-12-22 03:00:00,2018,12,22,03,50,6,True,5.48,4,True,1,5.21,4.33,5.25,5.97,5.8
2018-12-22 04:00:00,2018,12,22,04,50,6,True,5.86,4,True,1,5.48,4.29,5.21,5.98,5.74
2018-12-22 05:00:00,2018,12,22,05,50,6,True,5.93,4,True,1,5.86,4.57,5.48,5.8,5.6
2018-12-22 06:00:00,2018,12,22,06,50,6,True,5.76,4,True,1,5.93,4.27,5.86,5.96,5.47
2018-12-22 07:00:00,2018,12,22,07,50,6,True,5.18,4,True,1,5.76,4.33,5.93,6.16,6.08
2018-12-22 08:00:00,2018,12,22,08,50,6,True,7.52,4,True,1,5.18,5.83,5.76,6.19,5.95
2018-12-22 09:00:00,2018,12,22,09,50,6,True,11.11,4,True,1,7.52,11.42,5.18,4.99,4.94
2018-12-22 10:00:00,2018,12,22,10,50,6,True,8.64,4,True,1,11.11,8.74,7.52,4.59,4.38
2018-12-22 11:00:00,2018,12,22,11,50,6,True,7.03,4,True,1,8.64,5.38,11.11,6.63,7.08
2018-12-22 12:00:00,2018,12,22,12,50,6,True,13.22,4,True,1,7.03,7.04,8.64,10.38,12.4
2018-12-22 13:00:00,2018,12,22,13,50,6,True,5.41,4,True,1,13.22,6.84,7.03,11.85,5.88
2018-12-22 14:00:00,2018,12,22,14,50,6,True,8.88,4,True,1,5.41,5.32,13.22,11.24,13.74
2018-12-22 15:00:00,2018,12,22,15,50,6,True,25.03,4,True,1,8.88,9.92,5.41,22.32,16.73
2018-12-22 16:00:00,2018,12,22,16,50,6,True,13.36,4,True,1,25.03,9.1,8.88,13.21,6.73
2018-12-22 17:00:00,2018,12,22,17,50,6,True,6.5,4,True,1,13.36,5.37,25.03,6.49,6.26
2018-12-22 18:00:00,2018,12,22,18,50,6,True,6.01,4,True,1,6.5,6.75,13.36,6.23,6.54
2018-12-22 19:00:00,2018,12,22,19,50,6,True,6.55,4,True,1,6.01,6.39,6.5,6.16,6.29
2018-12-22 20:00:00,2018,12,22,20,50,6,True,6.34,4,True,1,6.55,4.46,6.01,5.82,6.09
2018-12-22 21:00:00,2018,12,22,21,50,6,True,7.97,4,True,1,6.34,4.53,6.55,8.31,5.87
2018-12-22 22:00:00,2018,12,22,22,50,6,True,6.17,4,True,1,7.97,4.62,6.34,11.85,6.03
2018-12-22 23:00:00,2018,12,22,23,50,6,True,6.08,4,True,1,6.17,4.63,7.97,6.13,5.83
2018-12-23 00:00:00,2018,12,23,00,51,0,True,6.2,4,True,1,6.08,4.47,6.17,5.43,5.89
2018-12-23 01:00:00,2018,12,23,01,51,0,True,6.06,4,True,1,6.2,4.45,6.08,5.08,5.82
2018-12-23 02:00:00,2018,12,23,02,51,0,True,5.95,4,True,1,6.06,4.72,6.2,5.04,5.89
2018-12-23 03:00:00,2018,12,23,03,51,0,True,5.8,4,True,1,5.95,4.52,6.06,5.03,5.97
2018-12-23 04:00:00,2018,12,23,04,51,0,True,5.96,4,True,1,5.8,4.73,5.95,4.86,5.98
2018-12-23 05:00:00,2018,12,23,05,51,0,True,5.73,4,True,1,5.96,4.44,5.8,4.96,5.8
2018-12-23 06:00:00,2018,12,23,06,51,0,True,5.79,4,True,1,5.73,4.49,5.96,4.76,5.96
2018-12-23 07:00:00,2018,12,23,07,51,0,True,5.78,4,True,1,5.79,4.6,5.73,4.94,6.16
2018-12-23 08:00:00,2018,12,23,08,51,0,True,17.29,4,True,1,5.78,4.79,5.79,4.88,6.19
2018-12-23 09:00:00,2018,12,23,09,51,0,True,16.24,4,True,1,17.29,4.09,5.78,4.02,4.99
2018-12-23 10:00:00,2018,12,23,10,51,0,True,15.96,4,True,1,16.24,3.01,17.29,3.35,4.59
2018-12-23 11:00:00,2018,12,23,11,51,0,True,15.63,4,True,1,15.96,5.07,16.24,6.01,6.63
2018-12-23 12:00:00,2018,12,23,12,51,0,True,25.84,4,True,1,15.63,8.26,15.96,8.18,10.38
2018-12-23 13:00:00,2018,12,23,13,51,0,True,5.76,4,True,1,25.84,4.8,15.63,3.59,11.85
2018-12-23 14:00:00,2018,12,23,14,51,0,True,5.63,4,True,1,5.76,11.49,25.84,9.87,11.24
2018-12-23 15:00:00,2018,12,23,15,51,0,True,4.88,4,True,1,5.63,16.76,5.76,17.7,22.32
2018-12-23 16:00:00,2018,12,23,16,51,0,True,8.23,4,True,1,4.88,6.12,5.63,24.69,13.21
2018-12-23 17:00:00,2018,12,23,17,51,0,True,6.51,4,True,1,8.23,8.08,4.88,21.12,6.49
2018-12-23 18:00:00,2018,12,23,18,51,0,True,6.2,4,True,1,6.51,10.99,8.23,27.51,6.23
2018-12-23 19:00:00,2018,12,23,19,51,0,True,6.38,4,True,1,6.2,7.27,6.51,22.88,6.16
2018-12-23 20:00:00,2018,12,23,20,51,0,True,15.47,4,True,1,6.38,12.14,6.2,8.93,5.82
2018-12-23 21:00:00,2018,12,23,21,51,0,True,15.29,4,True,1,15.47,24.47,6.38,6.16,8.31
2018-12-23 22:00:00,2018,12,23,22,51,0,True,12.73,4,True,1,15.29,20.21,15.47,13.24,11.85
2018-12-23 23:00:00,2018,12,23,23,51,0,True,6.16,4,True,1,12.73,10.13,15.29,6.39,6.13
2018-12-24 00:00:00,2018,12,24,00,51,1,False,6.17,4,True,1,6.16,5.31,12.73,6.03,5.43
2018-12-24 01:00:00,2018,12,24,01,51,1,False,4.85,4,True,1,6.17,5.07,6.16,5.86,5.08
2018-12-24 02:00:00,2018,12,24,02,51,1,False,4.68,4,True,1,4.85,4.94,6.17,5.66,5.04
2018-12-24 03:00:00,2018,12,24,03,51,1,False,4.74,4,True,1,4.68,5.01,4.85,5.71,5.03
2018-12-24 04:00:00,2018,12,24,04,51,1,False,4.73,4,True,1,4.74,5.18,4.68,5.64,4.86
2018-12-24 05:00:00,2018,12,24,05,51,1,False,4.74,4,True,1,4.73,5.57,4.74,5.73,4.96
2018-12-24 06:00:00,2018,12,24,06,51,1,False,4.56,4,True,1,4.74,5.67,4.73,5.36,4.76
2018-12-24 07:00:00,2018,12,24,07,51,1,False,4.75,4,True,1,4.56,5.61,4.74,5.41,4.94
2018-12-24 08:00:00,2018,12,24,08,51,1,False,4.72,4,True,1,4.75,5.24,4.56,7.37,4.88
2018-12-24 09:00:00,2018,12,24,09,51,1,False,3.4,4,True,1,4.72,3.96,4.75,16.01,4.02
2018-12-24 10:00:00,2018,12,24,10,51,1,False,3.11,4,True,1,3.4,4.18,4.72,11.15,3.35
2018-12-24 11:00:00,2018,12,24,11,51,1,False,3.31,4,True,1,3.11,17.3,3.4,13.97,6.01
2018-12-24 12:00:00,2018,12,24,12,51,1,False,3.44,4,True,1,3.31,22.75,3.11,20.13,8.18
2018-12-24 13:00:00,2018,12,24,13,51,1,False,3.39,4,True,1,3.44,17.77,3.31,8.46,3.59
2018-12-24 14:00:00,2018,12,24,14,51,1,False,4.59,4,True,1,3.39,25.89,3.44,8.57,9.87
2018-12-24 15:00:00,2018,12,24,15,51,1,False,12.37,4,True,1,4.59,19.51,3.39,16.23,17.7
2018-12-24 16:00:00,2018,12,24,16,51,1,False,8.25,4,True,1,12.37,8.3,4.59,8.37,24.69
2018-12-24 17:00:00,2018,12,24,17,51,1,False,10.13,4,True,1,8.25,8.64,12.37,14.25,21.12
2018-12-24 18:00:00,2018,12,24,18,51,1,False,18.92,4,True,1,10.13,19.38,8.25,18.2,27.51
2018-12-24 19:00:00,2018,12,24,19,51,1,False,18.4,4,True,1,18.92,12.27,10.13,13.85,22.88
2018-12-24 20:00:00,2018,12,24,20,51,1,False,17.67,4,True,1,18.4,10.23,18.92,6.41,8.93
2018-12-24 21:00:00,2018,12,24,21,51,1,False,20.7,4,True,1,17.67,15.6,18.4,6.16,6.16
2018-12-24 22:00:00,2018,12,24,22,51,1,False,17.76,4,True,1,20.7,20.72,17.67,6.12,13.24
2018-12-24 23:00:00,2018,12,24,23,51,1,False,9.84,4,True,1,17.76,6.78,20.7,6.08,6.39
2018-12-25 00:00:00,2018,12,25,00,51,2,False,6.01,4,True,1,9.84,5.93,17.76,5.86,6.03
2018-12-25 01:00:00,2018,12,25,01,51,2,False,6.03,4,True,1,6.01,5.82,9.84,5.25,5.86
2018-12-25 02:00:00,2018,12,25,02,51,2,False,6.05,4,True,1,6.03,5.73,6.01,5.21,5.66
2018-12-25 03:00:00,2018,12,25,03,51,2,False,6.04,4,True,1,6.05,5.8,6.03,5.48,5.71
2018-12-25 04:00:00,2018,12,25,04,51,2,False,5.85,4,True,1,6.04,5.74,6.05,5.86,5.64
2018-12-25 05:00:00,2018,12,25,05,51,2,False,5.85,4,True,1,5.85,5.6,6.04,5.93,5.73
2018-12-25 06:00:00,2018,12,25,06,51,2,False,5.73,4,True,1,5.85,5.47,5.85,5.76,5.36
2018-12-25 07:00:00,2018,12,25,07,51,2,False,5.39,4,True,1,5.73,6.08,5.85,5.18,5.41
2018-12-25 08:00:00,2018,12,25,08,51,2,False,4.77,4,True,1,5.39,5.95,5.73,7.52,7.37
2018-12-25 09:00:00,2018,12,25,09,51,2,False,3.64,4,True,1,4.77,4.94,5.39,11.11,16.01
2018-12-25 10:00:00,2018,12,25,10,51,2,False,3.25,4,True,1,3.64,4.38,4.77,8.64,11.15
2018-12-25 11:00:00,2018,12,25,11,51,2,False,6.66,4,True,1,3.25,7.08,3.64,7.03,13.97
2018-12-25 12:00:00,2018,12,25,12,51,2,False,12.64,4,True,1,6.66,12.4,3.25,13.22,20.13
2018-12-25 13:00:00,2018,12,25,13,51,2,False,11.48,4,True,1,12.64,5.88,6.66,5.41,8.46
2018-12-25 14:00:00,2018,12,25,14,51,2,False,16.86,4,True,1,11.48,13.74,12.64,8.88,8.57
2018-12-25 15:00:00,2018,12,25,15,51,2,False,14.84,4,True,1,16.86,16.73,11.48,25.03,16.23
2018-12-25 16:00:00,2018,12,25,16,51,2,False,20.77,4,True,1,14.84,6.73,16.86,13.36,8.37
